x,y,z,intensity,gps_time,label,global_id
746009.08480225,2573793.04461548,460.09384155,19789,5363.367,9,103010001
746009.17049561,2573793.77941772,462.86013794,7453,5363.367,9,103010001
746007.35939941,2573792.23223755,459.40011597,1028,5363.367,9,103010001
746009.33669434,2573793.75561401,462.50842285,6425,5363.367,9,103010001
746009.13790283,2573792.89721558,459.41513062,10537,5363.367,9,103010001
746009.39769897,2573793.68112061,462.11053467,10794,5363.367,9,103010001
746009.30159912,2573792.87924072,459.09902954,5654,5363.367,9,103010001
746009.38808594,2573793.5736377,461.69372559,11822,5363.367,9,103010001
746008.99871216,2573792.67782471,458.73431396,3855,5363.367,9,103010001
746009.38158569,2573793.47314331,461.29232788,19018,5363.367,9,103010001
746008.74639282,2573793.94113037,463.98901367,15420,5363.367,9,103010001
746009.12069092,2573793.27374146,460.82043457,2056,5363.367,9,103010001
746008.86730347,2573793.8889148,463.59143066,13364,5363.367,9,103010001
746009.07711182,2573793.16293213,460.44271851,17476,5363.367,9,103010001
746009.03728638,2573793.86291382,463.23352051,13878,5363.367,9,103010001
746009.09700928,2573793.08462402,460.09243774,24672,5363.367,9,103010001
746009.18288574,2573793.82751343,462.86572266,25700,5363.367,9,103010001
746007.38460693,2573792.27181885,459.40112305,3084,5363.367,9,103010001
746009.27929077,2573793.7686145,462.47802734,6682,5363.367,9,103010001
746009.15990601,2573792.94012329,459.4135437,13364,5363.367,9,103010001
746009.42519531,2573793.73391602,462.12072754,13364,5363.367,9,103010001
746009.34349976,2573792.93182251,459.09832764,10280,5363.367,9,103010001
746009.38201294,2573793.61123535,461.68832397,14392,5363.367,9,103010001
746009.18230591,2573792.78451416,458.74423218,5397,5363.367,9,103010001
746009.38329468,2573793.51171753,461.28973389,19789,5363.367,9,103010001
746008.68850098,2573793.95123169,463.9491272,16448,5363.367,9,103010001
746009.12310181,2573793.31082031,460.8175354,22359,5363.367,9,103010001
746008.82409058,2573793.9054248,463.5637207,17476,5363.367,9,103010001
746009.08638916,2573793.20422241,460.44104004,25700,5363.367,9,103010001
746008.97548828,2573793.87234375,463.19622803,12593,5363.367,9,103010001
746009.10131226,2573793.12322876,460.0887146,25700,5363.367,9,103010001
746009.18288574,2573793.86743042,462.86483765,20817,5363.367,9,103010001
746008.09328613,2573792.6033313,459.53903198,4369,5363.367,9,103010001
746009.20800171,2573793.77212402,462.44091797,5911,5363.367,9,103010001
746009.13909302,2573792.96713135,459.40472412,11822,5363.367,9,103010001
746009.37529907,2573793.7507312,462.0958252,5397,5363.367,9,103010001
746009.28460083,2573792.94183228,459.0854187,8481,5363.367,9,103010001
746009.39330444,2573793.6552417,461.69012451,15163,5363.367,9,103010001
746008.64089355,2573793.96673462,463.91662598,13364,5363.367,9,103010001
746009.11721191,2573793.34814331,460.81161499,23901,5363.367,9,103010001
746008.76738892,2573793.91842529,463.52713013,18761,5363.367,9,103010001
746009.09661255,2573793.24813721,460.43942261,25700,5363.367,9,103010001
746008.91539917,2573793.88201782,463.15982056,12593,5363.367,9,103010001
746009.1,2573793.15942261,460.08383179,25700,5363.367,9,103010001
746009.18319092,2573793.91174194,462.86373901,16962,5363.367,9,103010001
746008.04268799,2573792.6151416,459.5241394,4369,5363.367,9,103010001
746009.18099365,2573793.80181763,462.42562866,25700,5363.367,9,103010001
746009.08129272,2573792.98022339,459.38961792,19018,5363.367,9,103010001
746009.28719482,2573793.74832031,462.05374146,3855,5363.367,9,103010001
746009.23189697,2573792.95751831,459.07272339,11822,5363.367,9,103010001
746009.41988525,2573793.71102783,461.69793701,20817,5363.367,9,103010001
746009.36849365,2573792.92932007,458.7477417,14392,5363.367,9,103010001
746009.39290771,2573793.59814331,461.28613281,17476,5363.367,9,103010001
746008.99871216,2573792.6993396,458.39212036,3855,5363.367,9,103010001
746008.57259521,2573793.97012207,463.86941528,10280,5363.367,9,103010001
746009.11168823,2573793.38381836,460.80603027,19018,5363.367,9,103010001
746008.6993042,2573793.92263672,463.48303223,17476,5363.367,9,103010001
746009.10201416,2573793.28802368,460.43661499,25700,5363.367,9,103010001
746008.86141357,2573793.89462158,463.12722778,12593,5363.367,9,103010001
746009.11638794,2573793.20364258,460.08303833,25700,5363.367,9,103010001
746009.18538818,2573793.95513794,462.86401367,15163,5363.367,9,103010001
746008.12230835,2573792.68182251,459.53552246,4369,5363.367,9,103010001
746009.20009766,2573793.85302612,462.43344116,25700,5363.367,9,103010001
746009.10061035,2573793.02401611,459.38723755,25700,5363.367,9,103010001
746009.24898682,2573793.77023193,462.03424072,1285,5363.367,9,103010001
746009.16698608,2573792.96603272,459.05883789,10794,5363.367,9,103010001
746009.40151367,2573793.7429187,461.68753052,7967,5363.367,9,103010001
746009.30870972,2573792.94052002,458.73623657,10280,5363.367,9,103010001
746009.38140259,2573793.6328418,461.27853394,13364,5363.367,9,103010001
746008.52660522,2573793.98571655,463.83804321,15420,5363.367,9,103010001
746009.12328491,2573793.42773315,460.80593872,19532,5363.367,9,103010001
746008.6447998,2573793.93392822,463.44802856,15420,5363.367,9,103010001
746008.80748901,2573793.90692017,463.09472656,12593,5363.367,9,103010001
746009.12020264,2573793.24243042,460.07922363,23901,5363.367,9,103010001
746009.20980225,2573794.01052734,462.87634277,19275,5363.367,9,103010001
746008.16390381,2573792.73242065,459.53912354,4369,5363.367,9,103010001
746009.20110474,2573793.89523193,462.43234253,25700,5363.367,9,103010001
746009.10131226,2573793.06024048,459.38192749,25700,5363.367,9,103010001
746009.18920288,2573793.78082153,462.00491333,5397,5363.367,9,103010001
746009.0928894,2573792.97021362,459.04382324,9766,5363.367,9,103010001
746009.34420166,2573793.75561401,461.66143799,7967,5363.367,9,103010001
746009.23049316,2573792.94372437,458.72332764,12850,5363.367,9,103010001
746009.32198486,2573793.64422485,461.25363159,7710,5363.367,9,103010001
746008.48198853,2573794.00182983,463.80783081,16448,5363.367,9,103010001
746009.13491211,2573793.47161743,460.80581665,19532,5363.367,9,103010001
746008.60250244,2573793.95162842,463.42092896,25700,5363.367,9,103010001
746009.11400757,2573793.36892578,460.431427,19532,5363.367,9,103010001
746008.75670776,2573793.92053101,463.06411743,11565,5363.367,9,103010001
746008.2321106,2573792.79553101,459.54803467,4369,5363.367,9,103010001
746009.18578491,2573793.92901489,462.42303467,16448,5363.367,9,103010001
746009.10939941,2573793.0995166,459.37762451,25700,5363.367,9,103010001
746009.17571411,2573793.81494019,461.99664307,17476,5363.367,9,103010001
746009.29030762,2573793.76953003,461.63671875,7196,5363.367,9,103010001
746009.16350708,2573792.95092651,458.71133423,7967,5363.367,9,103010001
746009.17199097,2573793.61083862,461.1960144,14135,5363.367,9,103010001
746009.34261475,2573792.94033691,458.38842773,5911,5363.367,9,103010001
746008.43151245,2573794.01421997,463.7734375,18504,5363.367,9,103010001
746009.14629517,2573793.51571533,460.80563354,20046,5363.367,9,103010001
746008.54351196,2573793.95953247,463.38302612,5654,5363.367,9,103010001
746009.11541138,2573793.40753052,460.4274292,25700,5363.367,9,103010001
746008.73531494,2573793.9500415,463.05111694,10280,5363.367,9,103010001
746006.21538696,2573791.98193237,459.38253784,2313,5363.367,9,103010001
746009.23238525,2573794.10821411,462.88671875,7710,5363.367,9,103010001
746008.23531494,2573792.82992432,459.54403687,4369,5363.367,9,103010001
746009.20751343,2573793.9823291,462.43222046,6939,5363.367,9,103010001
746009.11159668,2573793.13653442,459.37243652,25700,5363.367,9,103010001
746009.18349609,2573793.86001465,461.9979248,24158,5363.367,9,103010001
746009.09481201,2573793.04171631,459.03222656,514,5363.367,9,103010001
746009.22631226,2573793.77792236,461.60794067,5397,5363.367,9,103010001
746009.10561523,2573792.96172974,458.70022583,10280,5363.367,9,103010001
746009.15371094,2573793.64141724,461.18603516,25700,5363.367,9,103010001
746009.27709351,2573792.94851563,458.37863159,5654,5363.367,9,103010001
746008.36489258,2573794.01663086,463.72753906,16448,5363.367,9,103010001
746009.15059814,2573793.55651733,460.8031311,19018,5363.367,9,103010001
746008.49059448,2573793.97064087,463.34912109,1799,5363.367,9,103010001
746009.12191162,2573793.4486377,460.42492676,25700,5363.367,9,103010001
746009.25390015,2573794.28173706,463.36102295,17733,5363.367,9,103010001
746006.18740234,2573791.99401733,459.3727417,2313,5363.367,9,103010001
746009.24349365,2573794.15722534,462.89193726,23387,5363.367,9,103010001
746008.17580566,2573792.83602783,459.52761841,3341,5363.367,9,103010001
746009.20800171,2573794.02471802,462.43093872,8995,5363.367,9,103010001
746009.11748657,2573793.17523071,459.36773682,25700,5363.367,9,103010001
746009.17971191,2573793.89913818,461.993927,24158,5363.367,9,103010001
746009.09911499,2573793.07903931,459.0267334,514,5363.367,9,103010001
746009.18081055,2573793.79543945,461.58673096,20046,5363.367,9,103010001
746009.07540283,2573792.98373291,458.6913147,2313,5363.367,9,103010001
746009.1539856,2573793.68112061,461.18283081,14649,5363.367,9,103010001
746009.20049438,2573792.95171997,458.36831665,5911,5363.367,9,103010001
746008.30999146,2573794.02563355,463.69003296,16448,5363.367,9,103010001
746009.14089355,2573793.59072754,460.79614258,20046,5363.367,9,103010001
746008.43770752,2573793.98123047,463.31521606,18504,5363.367,9,103010001
746009.14638672,2573793.49651978,460.42764282,25700,5363.367,9,103010001
746009.27001343,2573794.33502075,463.37051392,15420,5363.367,9,103010001
746006.27459106,2573792.0599353,459.39001465,2313,5363.367,9,103010001
746009.2289978,2573794.19253418,462.88311768,21331,5363.367,9,103010001
746008.12340698,2573792.84493897,459.51263428,1028,5363.367,9,103010001
746009.12200317,2573793.21172974,459.36312866,24415,5363.367,9,103010001
746009.18709717,2573793.94442627,461.99511719,6682,5363.367,9,103010001
746009.1032959,2573793.11642334,459.02124023,514,5363.367,9,103010001
746009.19060669,2573793.84103272,461.58792114,25700,5363.367,9,103010001
746009.16329346,2573793.72354004,461.18301392,24672,5363.367,9,103010001
746009.15960083,2573792.96783325,458.36013794,8224,5363.367,9,103010001
746008.21999512,2573794.01312134,463.62762451,18504,5363.367,9,103010001
746009.14901123,2573793.63183472,460.79501343,16705,5363.367,9,103010001
746008.3795105,2573793.98641846,463.27792358,15677,5363.367,9,103010001
746009.14550171,2573793.53451416,460.42303467,25700,5363.367,9,103010001
746009.27980957,2573794.38503906,463.37634277,14135,5363.367,9,103010001
746006.35619507,2573792.12393066,459.40591431,2313,5363.367,9,103010001
746009.24199829,2573794.24093506,462.88943481,19532,5363.367,9,103010001
746008.05910645,2573792.84643433,459.49572754,1028,5363.367,9,103010001
746009.22860107,2573794.1184375,462.43814087,25700,5363.367,9,103010001
746009.12749634,2573793.25063965,459.35821533,15677,5363.367,9,103010001
746009.20430908,2573793.99502441,462.00064087,13364,5363.367,9,103010001
746009.11528931,2573793.15563843,459.01693726,514,5363.367,9,103010001
746009.17409668,2573793.87112305,461.5786438,2313,5363.367,9,103010001
746009.08669434,2573793.05691406,458.67984009,771,5363.367,9,103010001
746009.17861328,2573793.77123901,461.18511963,25700,5363.367,9,103010001
746009.10891113,2573792.98101685,458.35113525,8481,5363.367,9,103010001
746008.16008911,2573794.01602051,463.5866394,16448,5363.367,9,103010001
746009.1664978,2573793.6797168,460.79672241,16191,5363.367,9,103010001
746008.32821045,2573793.99722168,463.24511719,21845,5363.367,9,103010001
746009.14971313,2573793.57491943,460.41983032,25700,5363.367,9,103010001
746009.28548584,2573794.43072388,463.37963867,12850,5363.367,9,103010001
746006.4270874,2573792.18243286,459.41943359,2313,5363.367,9,103010001
746009.25719604,2573794.29293701,462.89682007,19532,5363.367,9,103010001
746007.98000488,2573792.84213135,459.47561646,4369,5363.367,9,103010001
746009.23009644,2573794.1618335,462.43731689,25700,5363.367,9,103010001
746009.12938843,2573793.28784058,459.35281372,12079,5363.367,9,103010001
746009.21050415,2573794.03793213,462.00134277,16191,5363.367,9,103010001
746009.12639771,2573793.19644043,459.01211548,514,5363.367,9,103010001
746009.19860229,2573793.92462036,461.58563232,2313,5363.367,9,103010001
746009.09279785,2573793.09463379,458.67382813,771,5363.367,9,103010001
746009.18520508,2573793.81454346,461.18414307,25700,5363.367,9,103010001
746008.1112915,2573794.02722046,463.55343628,18504,5363.367,9,103010001
746009.18389282,2573793.72784302,460.79833984,10280,5363.367,9,103010001
746008.2723938,2573794.00494263,463.20944214,14649,5363.367,9,103010001
746009.15380249,2573793.61553833,460.41653442,25700,5363.367,9,103010001
746009.30098877,2573794.48443481,463.38891602,8224,5363.367,9,103010001
746006.45510254,2573792.22213623,459.42251587,2313,5363.367,9,103010001
746009.26738892,2573794.34243652,462.90164185,19532,5363.367,9,103010001
746007.92949829,2573792.85082886,459.46124268,4369,5363.367,9,103010001
746009.24440918,2573794.21252319,462.44293213,25700,5363.367,9,103010001
746009.12560425,2573793.32272217,459.3465271,9766,5363.367,9,103010001
746009.20919189,2573794.07903931,461.99862671,20046,5363.367,9,103010001
746009.14110718,2573793.2389209,459.00772095,514,5363.367,9,103010001
746009.20110474,2573793.9670398,461.58392334,3855,5363.367,9,103010001
746009.09139404,2573793.12924072,458.66723633,771,5363.367,9,103010001
746009.14418945,2573793.83361694,461.16601563,25700,5363.367,9,103010001
746009.09200439,2573793.04312012,458.33673096,514,5363.367,9,103010001
746008.0552002,2573794.0335376,463.51522827,17476,5363.367,9,103010001
746009.18569336,2573793.76821777,460.79501343,17219,5363.367,9,103010001
746008.23009644,2573794.02032349,463.18252563,21331,5363.367,9,103010001
746009.17168579,2573793.66311523,460.41693115,25700,5363.367,9,103010001
746009.31020508,2573794.53481934,463.3944397,10537,5363.367,9,103010001
746006.5197998,2573792.28011963,459.43423462,2313,5363.367,9,103010001
746009.27120361,2573794.38851807,462.90292358,19789,5363.367,9,103010001
746007.91109619,2573792.87432739,459.45303345,4369,5363.367,9,103010001
746009.25530396,2573794.26162598,462.44683838,25700,5363.367,9,103010001
746009.21099243,2573794.12203857,461.9972229,22873,5363.367,9,103010001
746009.14470825,2573793.27664063,459.00192261,1542,5363.367,9,103010001
746009.22680054,2573794.02194092,461.59143066,25700,5363.367,9,103010001
746009.08620605,2573793.16223022,458.66033936,771,5363.367,9,103010001
746009.09301147,2573793.84722778,461.1444397,25700,5363.3677,9,103010001
746008.00640259,2573794.04403564,463.4821167,20560,5363.3677,9,103010001
746009.18551025,2573793.80782959,460.79101563,23644,5363.3677,9,103010001
746008.18029175,2573794.0309436,463.15081787,20560,5363.3677,9,103010001
746009.18239746,2573793.70742676,460.41543579,25700,5363.3677,9,103010001
746009.3237854,2573794.58813355,463.40252686,14135,5363.3677,9,103010001
746006.58959351,2573792.34103272,459.44702148,2313,5363.3677,9,103010001
746009.27010498,2573794.43203613,462.90151978,19789,5363.3677,9,103010001
746007.91219482,2573792.90713379,459.44863892,3341,5363.3677,9,103010001
746009.26589355,2573794.31072876,462.45062256,25700,5363.3677,9,103010001
746009.15169678,2573793.40832397,459.33901978,1028,5363.3677,9,103010001
746009.2322937,2573794.17593262,462.00463867,24158,5363.3677,9,103010001
746009.14818726,2573793.31442139,458.99612427,514,5363.3677,9,103010001
746009.22060547,2573794.06002686,461.58612061,24672,5363.3677,9,103010001
746009.10280762,2573793.20492432,458.6550293,771,5363.3677,9,103010001
746009.03688965,2573793.85772583,461.12094116,25443,5363.3677,9,103010001
746009.11119995,2573793.12103149,458.32363892,257,5363.3677,9,103010001
746007.95760498,2573794.05422852,463.4491272,17476,5363.3677,9,103010001
746009.1697937,2573793.83962891,460.78213501,20046,5363.3677,9,103010001
746008.1111084,2573794.02941772,463.10653687,17476,5363.3677,9,103010001
746009.19289551,2573793.75182983,460.41394043,25700,5363.3677,9,103010001
746009.32949219,2573794.6368396,463.40603638,15420,5363.3677,9,103010001
746006.63439331,2573792.39044067,459.45391846,2313,5363.3677,9,103010001
746009.28130493,2573794.48281738,462.90692139,19789,5363.3677,9,103010001
746007.45699463,2573792.71972534,459.35641479,1028,5363.3677,9,103010001
746009.26680908,2573794.35464355,462.44952393,21074,5363.3677,9,103010001
746009.16369019,2573793.45101807,459.33493042,3598,5363.3677,9,103010001
